dates,coin,date,prices,market_caps,total_vol
2022-04-18,okb,1650326400000.0,19.87537459170347,5160909940.5012865,66364292.94230589
2022-04-19,okb,1650412800000.0,20.104056128402384,5233300329.991144,44798258.04524494
2022-04-20,okb,1650499200000.0,19.45502959971723,5071917007.0985775,64717475.566493705
2022-04-21,okb,1650585600000.0,19.07705264693019,4960518397.814255,47952521.18522915
2022-04-22,okb,1650672000000.0,19.680703524877405,5116991904.997109,69654711.56002447
2022-04-23,okb,1650758400000.0,19.78924778271395,5156143735.685322,47579295.53984142
2022-04-24,okb,1650844800000.0,20.695767460958685,5397344751.264869,131541374.09854533
2022-04-25,okb,1650931200000.0,20.27007503066339,5280917075.727208,104677095.74875483
2022-04-26,okb,1651017600000.0,19.41524200066057,5049848683.215113,77914372.49838887
2022-04-27,okb,1651104000000.0,19.69122962765136,5121256626.234566,58715649.96740839
2022-04-28,okb,1651190400000.0,19.118098396745992,4968604207.794571,75794274.0041616
2022-04-29,okb,1651276800000.0,18.593489433487076,4846384397.488303,49922665.80017007
2022-04-30,okb,1651363200000.0,17.806379508673146,4649794160.714108,50334995.528909445
2022-05-01,okb,1651449600000.0,18.233211209787736,4751843151.4547415,52290734.54430578
2022-05-02,okb,1651536000000.0,18.86515049962703,4904584557.897963,66775251.452375
2022-05-03,okb,1651622400000.0,18.296628336245547,4768487201.635615,63553042.768632896
2022-05-04,okb,1651708800000.0,19.062720318094343,4928501571.451453,59300774.005506925
2022-05-05,okb,1651795200000.0,18.11816721476445,4715097263.272201,68022060.0807805
2022-05-06,okb,1651881600000.0,17.580111422225393,4575892253.663098,63575848.33954856
2022-05-07,okb,1651968000000.0,17.242503495213523,4485027932.312632,36168906.497113906
2022-05-08,okb,1652054400000.0,15.91784481560146,4136641555.8143334,51269244.92696334
2022-05-09,okb,1652140800000.0,13.84856874336151,3645128392.2463765,67741065.58979067
2022-05-10,okb,1652227200000.0,14.629712303832873,3779399716.1309977,83525846.66020145
2022-05-11,okb,1652313600000.0,11.087987510380968,2963643054.958699,100571861.5358523
2022-05-12,okb,1652400000000.0,12.014503243805922,3125497733.956319,102476360.66506667
2022-05-13,okb,1652486400000.0,12.37749892040085,3224448097.669115,56107649.53479693
2022-05-14,okb,1652572800000.0,12.698651478664386,3300672245.079364,40506977.78649544
2022-05-15,okb,1652659200000.0,12.984096245915905,3377375910.2072563,35512247.41017492
2022-05-16,okb,1652745600000.0,12.346260139747555,3210210814.675286,34756071.314579464
2022-05-17,okb,1652832000000.0,12.90496369468606,3353641679.0159245,34446788.41833675
2022-05-18,okb,1652918400000.0,12.087116684277,3170856644.254617,32784112.002930004
2022-05-19,okb,1653004800000.0,12.491935292033007,3246448921.274087,16063754.927780773
2022-05-20,okb,1653091200000.0,12.100249925340187,3146927776.507605,11934540.258578988
2022-05-21,okb,1653177600000.0,12.251825205611933,3188663636.4805794,7208869.429257484
2022-05-22,okb,1653264000000.0,12.534827764683522,3267336282.3953843,8498302.889375111
2022-05-23,okb,1653350400000.0,12.585688833519306,3268656595.325864,8234705.80691589
2022-05-24,okb,1653436800000.0,12.771255811014115,3319145715.118118,9254363.093952479
2022-05-25,okb,1653523200000.0,12.661063314431477,3294619368.009494,10325613.335353315
2022-05-26,okb,1653609600000.0,12.098708170808512,3147682809.5781636,11370167.484391334
2022-05-27,okb,1653696000000.0,11.23888994909296,2926395920.4910474,12835419.869691378
2022-05-28,okb,1653782400000.0,11.532209247517624,3010324097.2055225,6842951.890868299
2022-05-29,okb,1653868800000.0,11.695560945622022,3032190690.087509,6074836.2800825145
2022-05-30,okb,1653955200000.0,12.44209136273738,3235552137.2498865,9024864.533765769
2022-05-31,okb,1654041600000.0,12.242503458342213,3184810561.07983,7436768.124100933
2022-06-01,okb,1654128000000.0,11.521342666263198,3003863214.5996213,5641687.267867407
2022-06-02,okb,1654214400000.0,11.718692511938432,3053325921.0797157,5088214.533737083
2022-06-03,okb,1654300800000.0,11.372818596703361,2954056061.6992126,3566305.4040950774
2022-06-04,okb,1654387200000.0,11.507785216079181,2986091248.1794133,63408967.9531119
2022-06-05,okb,1654473600000.0,11.524092038380887,3004487320.0206947,2777277.1592085995
2022-06-06,okb,1654560000000.0,11.647379300692563,3030869952.8174205,4922061.043075495
2022-06-07,okb,1654646400000.0,11.385915343843815,2972642472.399708,5759283.69782085
2022-06-08,okb,1654732800000.0,11.391074076326962,2964226322.917589,4620046.102695483
2022-06-09,okb,1654819200000.0,11.300218389124211,2948382445.035795,3605438.1134437984
2022-06-10,okb,1654905600000.0,11.01013886237509,2864538763.347819,4432431.460742517
2022-06-11,okb,1654992000000.0,11.535564256401477,2990537400.812861,22911477.449823
2022-06-12,okb,1655078400000.0,11.24501414077842,2960483587.9115252,23032666.910672154
2022-06-13,okb,1655164800000.0,10.923163123103693,2788560438.592339,12546659.383057581
2022-06-14,okb,1655251200000.0,11.241300765083349,2880158900.655585,9498977.779376002
2022-06-15,okb,1655337600000.0,11.659071314824898,2988845064.759775,9710542.944947943
2022-06-16,okb,1655424000000.0,11.08739879650681,2845194511.2177954,18516951.82198173
2022-06-17,okb,1655510400000.0,11.194303855208686,2877912526.555282,11828360.685970701
2022-06-18,okb,1655596800000.0,10.239257677374267,2624001460.0255246,8383478.82558542
2022-06-19,okb,1655683200000.0,10.63011730741958,2724809287.9158382,11335322.576557308
2022-06-20,okb,1655769600000.0,11.110812269403542,2843360071.467024,11989663.599058298
2022-06-21,okb,1655856000000.0,11.118825961932147,2848278640.0187263,9934589.484861597
2022-06-22,okb,1655942400000.0,11.214902355601282,2871984703.9355774,8897520.824655512
2022-06-23,okb,1656028800000.0,11.527598986912453,2959048247.575559,5189999.964718614
2022-06-24,okb,1656115200000.0,12.631843018680232,3245931241.312591,10306307.610242154
2022-06-25,okb,1656201600000.0,13.43111251679689,3434203267.288575,7742093.731358182
2022-06-26,okb,1656288000000.0,12.493029215529067,3203184785.7215247,6727654.876093117
2022-06-27,okb,1656374400000.0,12.315863230400387,3162406935.0390415,4546927.33966334
2022-06-28,okb,1656460800000.0,11.696471877542935,3005049229.042961,5662541.225570239
2022-06-29,okb,1656547200000.0,12.239628815535346,3093784354.556909,12879718.900595378
2022-06-30,okb,1656633600000.0,12.108773891831907,3103048157.636417,10971469.477829436
2022-07-01,okb,1656720000000.0,12.162581717331836,3128819906.841175,10495039.72816589
2022-07-02,okb,1656806400000.0,12.068891191314778,3096022849.8819203,5810587.800420906
2022-07-03,okb,1656892800000.0,12.337444528666904,3165804172.172713,6767002.096144755
2022-07-04,okb,1656979200000.0,12.764109689559245,3271915143.0587687,8300383.100096698
2022-07-05,okb,1657065600000.0,12.45734441342068,3196951161.269822,7863905.902357031
2022-07-06,okb,1657152000000.0,12.71606270259302,3264163092.009715,5943808.709954465
2022-07-07,okb,1657238400000.0,12.972861331789256,3327525579.4936676,5554146.445928728
2022-07-08,okb,1657324800000.0,13.090731648204889,3350899697.4081745,12604314.99917346
2022-07-09,okb,1657411200000.0,12.921029767702725,3314143975.527073,4798731.198443965
2022-07-10,okb,1657497600000.0,12.61006834229996,3235521607.231939,4715790.1819934
2022-07-11,okb,1657584000000.0,12.153704002265084,3120517050.4237695,7151993.922586633
2022-07-12,okb,1657670400000.0,11.801630678697082,3040017709.3026767,6011787.574911182
2022-07-13,okb,1657756800000.0,12.64002560150891,3242487537.1780276,10650500.050459556
2022-07-14,okb,1657843200000.0,12.675121636428292,3249456678.1970873,6962649.657045786
2022-07-15,okb,1657929600000.0,12.627186876983863,3237302060.563539,6804233.390560083
2022-07-16,okb,1658016000000.0,12.916074313993274,3311667836.844369,6474735.782058229
2022-07-17,okb,1658102400000.0,13.204637399312197,3388844803.940124,9443484.595522815
2022-07-18,okb,1658188800000.0,14.838242130763787,3782136453.1339183,19615487.89490421
2022-07-19,okb,1658275200000.0,15.109584498994726,3858117335.0282235,22011042.386388388
2022-07-20,okb,1658361600000.0,14.321814358196596,3677180093.035148,13757805.280547772
2022-07-21,okb,1658448000000.0,14.853658778803348,3820970777.106291,9932247.739407877
2022-07-22,okb,1658534400000.0,14.955016577035455,3834756073.5357676,12741694.855789827
2022-07-23,okb,1658620800000.0,15.19376636911637,3888143669.4268055,12335170.5149886
2022-07-24,okb,1658707200000.0,15.090315202816146,3873432632.0534973,7318760.996769934
2022-07-25,okb,1658793600000.0,14.566221381159524,3752619104.06073,10404747.117740395
2022-07-26,okb,1658880000000.0,15.449751756033352,3960646586.0222216,17126778.52509682
2022-07-27,okb,1658966400000.0,15.922691060386992,4070979358.991496,14073785.226376465
2022-07-28,okb,1659052800000.0,16.850301997678244,4317176157.71722,23552496.664986886
2022-07-29,okb,1659139200000.0,18.330766295919968,4739791959.234108,37415595.42958993
2022-07-30,okb,1659225600000.0,18.246899250911824,4670217693.4294615,16402660.653622508
2022-07-31,okb,1659312000000.0,18.272868281934976,4697290973.982973,16357543.190537382
2022-08-01,okb,1659398400000.0,18.06107014432841,4631557781.399312,13822658.31355378
2022-08-02,okb,1659484800000.0,18.194124819934633,4657342809.664014,14517014.262398932
2022-08-03,okb,1659571200000.0,18.06653949916583,4622285909.84084,10003568.723378582
2022-08-04,okb,1659657600000.0,17.91610981575415,4582964838.32675,7332996.413990768
2022-08-05,okb,1659744000000.0,18.236569245991813,4672120326.156012,10706788.435691925
2022-08-06,okb,1659830400000.0,18.363961969221414,4716922158.973933,6274384.78936712
2022-08-07,okb,1659916800000.0,18.23516079256094,4664840403.140344,6163904.331161205
2022-08-08,okb,1660003200000.0,18.475884664462413,4738607625.58537,8487146.908547543
2022-08-09,okb,1660089600000.0,18.228556609835184,4681976922.687107,9095299.685741356
2022-08-10,okb,1660176000000.0,19.002999879470973,4871275334.759022,11914981.777649201
2022-08-11,okb,1660262400000.0,18.667536902233472,4789922124.008025,8217927.190091586
2022-08-12,okb,1660348800000.0,21.011923596287783,5393527289.838006,35765400.076214604
2022-08-13,okb,1660435200000.0,21.86030015463922,5610023698.737707,18014109.89002438
2022-08-14,okb,1660521600000.0,21.583062121123607,5530778756.135071,19014837.68562619
2022-08-15,okb,1660608000000.0,21.673248057842848,5557690352.434475,12806447.169170529
2022-08-16,okb,1660694400000.0,21.049541579547217,5407486658.257685,10397434.743934613
2022-08-17,okb,1660780800000.0,20.727797607606604,5309093922.9719925,9876441.283994257
2022-08-18,okb,1660867200000.0,20.61520600206059,5284644182.89628,7739365.400639165
2022-08-19,okb,1660953600000.0,18.18391228041561,4661909588.701309,19355401.018391423
2022-08-20,okb,1661040000000.0,17.256041712800414,4424147951.909401,15757952.926734542
2022-08-21,okb,1661126400000.0,17.87329886187854,4585600324.833127,17434054.319296114
2022-08-22,okb,1661212800000.0,17.601947380839377,4509571770.156742,15848859.347786367
2022-08-23,okb,1661299200000.0,17.545543674669684,4495569479.3580265,13423650.838831982
2022-08-24,okb,1661385600000.0,17.434404832784633,4469194460.028278,11041894.969855033
2022-08-25,okb,1661472000000.0,17.760100054967953,4563845281.803268,9232226.933796393
2022-08-26,okb,1661558400000.0,16.115118078173715,4118474081.67091,13448533.734189617
2022-08-27,okb,1661644800000.0,16.13225380483288,4124061946.1739287,8568155.706258485
2022-08-28,okb,1661731200000.0,15.538294567298914,3979757878.43356,8799649.570164934
2022-08-29,okb,1661817600000.0,16.347830597209615,4184701299.0836935,10555389.88821988
2022-08-30,okb,1661904000000.0,15.24306247640382,3910018246.4950495,17384641.14986381
2022-08-31,okb,1661990400000.0,15.261611783504385,3914255248.5237064,8570243.110559328
2022-09-01,okb,1662076800000.0,15.49179828155178,3949343581.771677,8650415.36103424
2022-09-02,okb,1662163200000.0,15.537137981436084,3993401291.3437805,10583275.98354044
2022-09-03,okb,1662249600000.0,15.192564552869607,3901060892.001696,5866645.76289577
2022-09-04,okb,1662336000000.0,15.500877782229555,3969082142.8000565,5714186.1669160975
2022-09-05,okb,1662422400000.0,15.356566332987574,3936212858.898946,6225540.012864094
2022-09-06,okb,1662508800000.0,14.258851382119344,3660161782.6334004,16387136.596845344
2022-09-07,okb,1662595200000.0,14.0975965871559,3616242282.045831,26235154.32481663
2022-09-08,okb,1662681600000.0,16.633186257409292,4274842563.517541,51503602.34065478
2022-09-09,okb,1662768000000.0,16.487807250756944,4222856838.2332363,38438988.71805099
2022-09-10,okb,1662854400000.0,16.46794520814368,4218671418.2883706,18058421.37489733
2022-09-11,okb,1662940800000.0,16.246618928696048,4160775782.5579906,16760343.510975756
2022-09-12,okb,1663027200000.0,16.18911407678551,4142353596.4955816,20695092.283849407
2022-09-13,okb,1663113600000.0,15.294225818743683,3916330743.96575,22500944.964202084
2022-09-14,okb,1663200000000.0,15.513416088317934,3941360503.2075057,17241170.20701665
2022-09-15,okb,1663286400000.0,15.172845237913798,3870955766.81777,22147654.941231787
2022-09-16,okb,1663372800000.0,15.471205686296196,3895006116.36416,17805848.022972357
2022-09-17,okb,1663459200000.0,15.744986135865597,3961122241.4425764,14524826.981177133
2022-09-18,okb,1663545600000.0,15.128089820061199,3808154523.6588593,17274201.41659042
2022-09-19,okb,1663632000000.0,15.112829022369452,3797065193.294984,26144613.39772882
2022-09-20,okb,1663718400000.0,14.962181396257956,3767305110.6488347,19340144.38087065
2022-09-21,okb,1663804800000.0,14.593148622595727,3671471199.9025,24175337.867536422
2022-09-22,okb,1663891200000.0,15.06597222244082,3783967539.477462,19948981.258643977
2022-09-23,okb,1663977600000.0,14.8692453851979,3745959805.4492474,21408832.873614307
2022-09-24,okb,1664064000000.0,15.188172283063372,3827302363.655795,19766049.849537622
2022-09-25,okb,1664150400000.0,14.908049428853342,3753645688.483374,14304272.145964792
2022-09-26,okb,1664236800000.0,15.346914676283303,3838187193.0882664,15167398.134769179
2022-09-27,okb,1664323200000.0,15.336882835018843,3862987127.2766304,17784500.197160386
2022-09-28,okb,1664409600000.0,15.484707142564204,3899913479.76579,14358598.757648068
2022-09-29,okb,1664496000000.0,15.781327358311707,3962543588.0172086,16655798.193033323
2022-09-30,okb,1664582400000.0,16.075365129764762,4053777372.0617924,25648917.83275148
2022-10-01,okb,1664668800000.0,15.973730482500477,4015376061.610033,11492683.95915645
2022-10-02,okb,1664755200000.0,15.5709818906507,3923658852.809708,12723652.265547603
2022-10-03,okb,1664841600000.0,15.462210153580799,3898348568.0507402,17059613.210271742
2022-10-04,okb,1664928000000.0,15.709919211213684,3953807607.2744036,13720787.773326721
2022-10-05,okb,1665014400000.0,15.503391224819865,3901081304.981684,16776499.614528125
2022-10-06,okb,1665100800000.0,15.56037823211761,3911983990.2719035,15492771.774503702
2022-10-07,okb,1665187200000.0,15.602039154904158,3923849087.8250804,12633166.464883056
2022-10-08,okb,1665273600000.0,15.703710091580467,3952176382.7447524,10590795.013053712
2022-10-09,okb,1665360000000.0,15.588413401902098,3914153747.141428,11207888.386663072
2022-10-10,okb,1665446400000.0,15.730768042251734,3970613293.2792625,30412440.473131448
2022-10-11,okb,1665532800000.0,15.529112123230025,3902552662.245676,16194485.670261977
2022-10-12,okb,1665619200000.0,16.44417260927255,4138526565.5328946,27005156.470520947
2022-10-13,okb,1665705600000.0,16.540665253670646,4159346836.4587584,39192325.36217416
2022-10-14,okb,1665792000000.0,16.738639568243226,4208460094.977607,27788136.500998776
2022-10-15,okb,1665878400000.0,16.647240918609935,4189533095.6831346,20277096.972367123
2022-10-16,okb,1665964800000.0,16.7504554262379,4213205679.2440133,15448068.13297848
2022-10-17,okb,1666051200000.0,16.96000185906057,4269998977.581841,19902308.2395088
2022-10-18,okb,1666137600000.0,16.714857947437864,4207530978.9726987,21246398.84667172
2022-10-19,okb,1666224000000.0,16.096416166424973,4055821927.0671954,19257957.81913458
2022-10-20,okb,1666310400000.0,15.623135423190286,3927566042.254398,25690279.292578917
2022-10-21,okb,1666396800000.0,15.459419194932822,3889015114.723424,19948660.366221182
2022-10-22,okb,1666483200000.0,15.623258825751684,3920529959.973587,13869651.94253382
2022-10-23,okb,1666569600000.0,15.949137217205266,4003325874.835579,18233883.40789415
2022-10-24,okb,1666656000000.0,15.764502574467326,3966954556.8575015,25797217.11905945
2022-10-25,okb,1666742400000.0,16.07863292917975,4039426475.433785,19694756.61177015
2022-10-26,okb,1666828800000.0,16.145348898150523,4060348526.5105014,32443139.02316531
2022-10-27,okb,1666915200000.0,15.65127437358547,3939333584.485341,24926788.54844357
2022-10-28,okb,1667001600000.0,16.084330353361988,4046779131.663095,21138576.19417354
2022-10-29,okb,1667088000000.0,16.19017919105982,4068664471.654627,26109897.33803931
2022-10-30,okb,1667174400000.0,16.155264070936944,4061150662.355302,24207023.44663204
2022-10-31,okb,1667260800000.0,17.176053144552615,4328924848.39524,51293626.64302219
2022-11-01,okb,1667347200000.0,16.4266658560297,4136792255.1062455,38073009.59335865
2022-11-02,okb,1667433600000.0,16.117551103383285,4057102185.9299912,29240910.165694192
2022-11-03,okb,1667520000000.0,19.954192074979346,5041331906.501567,81540824.4295083
2022-11-04,okb,1667606400000.0,20.590974582509734,5185254440.162928,58627226.59839355
2022-11-05,okb,1667692800000.0,22.151508609694663,5577588585.450526,48596888.19655935
2022-11-06,okb,1667779200000.0,21.8528883862199,5508517140.993846,34790907.0535744
2022-11-07,okb,1667865600000.0,22.79503558401565,5802498409.068107,46593626.74027622
2021-12-31,wrapped-bitcoin,1640995200000.0,46346.94453228382,11987159887.13018,336575672.0501854
2022-01-01,wrapped-bitcoin,1641081600000.0,47765.55729636586,12279859640.495527,309767549.53201866
2022-01-02,wrapped-bitcoin,1641168000000.0,47370.45356360401,12234553492.751007,326271306.9417088
2022-01-03,wrapped-bitcoin,1641254400000.0,46533.97194397127,12026685732.776947,345067426.5711874
2022-01-04,wrapped-bitcoin,1641340800000.0,45914.50209736554,12015996577.934713,347737300.5335342
2022-01-05,wrapped-bitcoin,1641427200000.0,43651.74764114118,11411353625.176546,473769033.56465656
2022-01-06,wrapped-bitcoin,1641513600000.0,43183.81516529129,11385159520.479784,487893999.21277136
2022-01-07,wrapped-bitcoin,1641600000000.0,42031.79555633946,11125606856.393461,5253016091.475924
2022-01-08,wrapped-bitcoin,1641686400000.0,41727.344700651774,11152255721.443825,382363793.0474988
2022-01-09,wrapped-bitcoin,1641772800000.0,41937.45464797547,11153402751.815796,269859982.53807575
2022-01-10,wrapped-bitcoin,1641859200000.0,41853.30772889238,11150546806.18777,424896653.0400009
2022-01-11,wrapped-bitcoin,1641945600000.0,42825.96387312913,11434512561.016294,359190974.8548016
2022-01-12,wrapped-bitcoin,1642032000000.0,43971.07013622535,11737925821.577477,323866332.9796987
2022-01-13,wrapped-bitcoin,1642118400000.0,42709.24588592199,11401224056.231848,304099531.965371
2022-01-14,wrapped-bitcoin,1642204800000.0,43161.08427173176,11500049299.533882,303103928.83087325
2022-01-15,wrapped-bitcoin,1642291200000.0,43232.198861759985,11524257291.383327,262914321.7169479
2022-01-16,wrapped-bitcoin,1642377600000.0,43191.05914136974,11524403595.125774,239453280.92327592
2022-01-17,wrapped-bitcoin,1642464000000.0,42284.00605838642,11282546695.75061,276318157.43990964
2022-01-18,wrapped-bitcoin,1642550400000.0,42408.21681089912,11327146672.265705,361643151.14196044
2022-01-19,wrapped-bitcoin,1642636800000.0,41705.29870372612,11009628376.718653,308325198.7394699
2022-01-20,wrapped-bitcoin,1642723200000.0,40748.110939097605,10773050623.5957,291419075.4214633
2022-01-21,wrapped-bitcoin,1642809600000.0,36364.09251450907,9632520925.845148,707972790.6326808
2022-01-22,wrapped-bitcoin,1642896000000.0,35052.720366648566,9453493865.934994,867004425.1401715
2022-01-23,wrapped-bitcoin,1642982400000.0,36349.21287344119,9841068732.711355,362107688.81744975
2022-01-24,wrapped-bitcoin,1643068800000.0,36649.030999362076,9951073738.577185,714054249.8957416
2022-01-25,wrapped-bitcoin,1643155200000.0,37006.187910135515,10017248657.3867,301226506.7241274
2022-01-26,wrapped-bitcoin,1643241600000.0,36811.60279569774,10009301552.066647,448697976.188544
2022-01-27,wrapped-bitcoin,1643328000000.0,36104.14024906447,9785650373.806892,354956282.0972845
2022-01-28,wrapped-bitcoin,1643414400000.0,37798.81520671833,10241151946.10144,310892266.9906818
2022-01-29,wrapped-bitcoin,1643500800000.0,38193.7809688123,10339930241.55166,217514665.90560716
2022-01-30,wrapped-bitcoin,1643587200000.0,37995.700883656566,10303791182.32522,234070577.04083875
2022-01-31,wrapped-bitcoin,1643673600000.0,38527.86996654995,10286300861.243607,362267395.1684008
2022-02-01,wrapped-bitcoin,1643760000000.0,38814.668085644065,10404420193.31009,270604903.4610135
2022-02-02,wrapped-bitcoin,1643846400000.0,37022.177058564674,9898680042.2638,328386839.83854675
2022-02-03,wrapped-bitcoin,1643932800000.0,37035.735337061255,9832327161.473375,463665693.51034373
2022-02-04,wrapped-bitcoin,1644019200000.0,41572.706406233345,10716689392.187641,451564563.0687397
2022-02-05,wrapped-bitcoin,1644105600000.0,41495.49365268134,10898794837.33776,251163858.35617366
2022-02-06,wrapped-bitcoin,1644192000000.0,42505.60173063351,11142978049.124939,216841415.1083141
2022-02-07,wrapped-bitcoin,1644278400000.0,43874.06643095928,11482889507.184566,231635100.09902593
2022-02-08,wrapped-bitcoin,1644364800000.0,44173.02565081948,11568423717.699665,312465235.9597697
2022-02-09,wrapped-bitcoin,1644451200000.0,44436.23115848685,11632729821.058334,227116057.08665353
2022-02-10,wrapped-bitcoin,1644537600000.0,43387.91963280781,11361329194.583302,333954891.6017962
2022-02-11,wrapped-bitcoin,1644624000000.0,42409.59827860492,11096778859.663607,279978046.892275
2022-02-12,wrapped-bitcoin,1644710400000.0,42223.27128642293,11034806450.453789,226875166.9732512
2022-02-13,wrapped-bitcoin,1644796800000.0,42239.58282291968,11075671753.228407,163878937.62324592
2022-02-14,wrapped-bitcoin,1644883200000.0,42643.25570822841,11165768299.688284,175685015.07916957
2022-02-15,wrapped-bitcoin,1644969600000.0,44552.702727334996,11711478994.515713,224057374.01863286
2022-02-16,wrapped-bitcoin,1645056000000.0,44077.63349376276,11558993985.999817,215744351.05132842
2022-02-17,wrapped-bitcoin,1645142400000.0,40636.13091117205,10656088808.630026,338620187.1540466
2022-02-18,wrapped-bitcoin,1645228800000.0,40054.77154736922,10532045031.727226,247384555.17756122
2022-02-19,wrapped-bitcoin,1645315200000.0,40168.31794539771,10544696009.763391,166926657.95296156
2022-02-20,wrapped-bitcoin,1645401600000.0,38523.23916171721,10164388519.101076,219486051.6112856
2022-02-21,wrapped-bitcoin,1645488000000.0,37045.15353457112,9748359873.061611,315920529.344135
2022-02-22,wrapped-bitcoin,1645574400000.0,38250.657339674115,10063637046.017797,251949877.21664095
2022-02-23,wrapped-bitcoin,1645660800000.0,37316.63974425314,9826307596.29691,207685141.76657495
2022-02-24,wrapped-bitcoin,1645747200000.0,38317.38048554095,10088282288.577433,653047001.1474915
2022-02-25,wrapped-bitcoin,1645833600000.0,39276.711885295605,10328738972.850344,356923288.6542607
2022-02-26,wrapped-bitcoin,1645920000000.0,39089.79770396116,10258943474.453356,323537788.8392958
2022-02-27,wrapped-bitcoin,1646006400000.0,37783.29336739732,9931615641.51285,309076232.5761019
2022-02-28,wrapped-bitcoin,1646092800000.0,43202.94757711874,11316654899.986095,387174041.99566346
2022-03-01,wrapped-bitcoin,1646179200000.0,44299.290156603805,11597855242.70396,393503927.07534665
2022-03-02,wrapped-bitcoin,1646265600000.0,43975.53273104671,11570796021.194368,319919596.1725764
2022-03-03,wrapped-bitcoin,1646352000000.0,42515.98919909544,11254577457.102577,253095326.44800377
2022-03-04,wrapped-bitcoin,1646438400000.0,39151.52547096872,10440773589.998295,335984178.65310526
2022-03-05,wrapped-bitcoin,1646524800000.0,39491.60167653283,10512739381.460796,222569041.86324373
2022-03-06,wrapped-bitcoin,1646611200000.0,38422.337291069656,10238531016.888678,250134379.70245188
2022-03-07,wrapped-bitcoin,1646697600000.0,38022.45957296766,10271473099.649178,267667469.6608298
2022-03-08,wrapped-bitcoin,1646784000000.0,38698.56110650026,10500964699.47533,194201286.7971807
2022-03-09,wrapped-bitcoin,1646870400000.0,41976.31352970688,11390094025.919046,346444026.9525495
2022-03-10,wrapped-bitcoin,1646956800000.0,39479.26782306336,10734047950.71486,314422738.4227783
2022-03-11,wrapped-bitcoin,1647043200000.0,38800.83409437962,10598917107.701588,228186519.76257446
2022-03-12,wrapped-bitcoin,1647129600000.0,38986.095145546395,10634685376.759031,106957718.96298599
2022-03-13,wrapped-bitcoin,1647216000000.0,37889.53514507628,10327975867.745253,141246315.71109766
2022-03-14,wrapped-bitcoin,1647302400000.0,39632.7127618508,10804730845.637735,224794706.57908633
2022-03-15,wrapped-bitcoin,1647388800000.0,39344.323872615474,10738768945.188894,237025852.79732594
2022-03-16,wrapped-bitcoin,1647475200000.0,41108.23413745602,11247359153.370716,458346746.1581296
2022-03-17,wrapped-bitcoin,1647561600000.0,40929.30669535329,11157279873.77016,241912778.34968892
2022-03-18,wrapped-bitcoin,1647648000000.0,41787.848033567505,11407630328.728857,341265331.3308392
2022-03-19,wrapped-bitcoin,1647734400000.0,42174.05332892451,11506197062.33443,201589500.21556684
2022-03-20,wrapped-bitcoin,1647820800000.0,41248.88895062883,11265192776.965336,176130160.47776398
2022-03-21,wrapped-bitcoin,1647907200000.0,41022.23510719978,11219382784.13965,211762227.31444308
2022-03-22,wrapped-bitcoin,1647993600000.0,42346.000915260185,11571218053.203856,286544675.59012455
2022-03-23,wrapped-bitcoin,1648080000000.0,42786.73440306521,11657378038.302858,216318603.3598963
2022-03-24,wrapped-bitcoin,1648166400000.0,43934.17693572089,12058446881.355618,247288566.77582276
2022-03-25,wrapped-bitcoin,1648252800000.0,44351.82158503853,12166019305.32504,239630016.42554012
2022-03-26,wrapped-bitcoin,1648339200000.0,44464.508492454,12197380077.166925,158828025.42549157
2022-03-27,wrapped-bitcoin,1648425600000.0,46698.12768705256,12808231006.117485,253571477.74153224
2022-03-28,wrapped-bitcoin,1648512000000.0,47057.92498260259,12942262534.711107,314431823.3520486
2022-03-29,wrapped-bitcoin,1648598400000.0,47411.49950819101,12993778352.232533,312934753.51125294
2022-03-30,wrapped-bitcoin,1648684800000.0,47046.727638935954,12912932447.06398,222120310.3802837
2022-03-31,wrapped-bitcoin,1648771200000.0,45562.89412999272,12497755814.200745,286131571.94324
2022-04-01,wrapped-bitcoin,1648857600000.0,46257.27285571992,12719046576.618757,338782898.611447
2022-04-02,wrapped-bitcoin,1648944000000.0,45869.84646185583,12661576515.467417,269939813.5595567
2022-04-03,wrapped-bitcoin,1649030400000.0,46456.02298897476,12783084816.513239,205084103.40285128
2022-04-04,wrapped-bitcoin,1649116800000.0,46634.226038723995,12825080936.34024,230869322.02225807
2022-04-05,wrapped-bitcoin,1649203200000.0,45639.06246966941,12594215814.421614,210125417.78197917
2022-04-06,wrapped-bitcoin,1649289600000.0,43269.636145726465,11920638929.967175,389319413.5040045
2022-04-07,wrapped-bitcoin,1649376000000.0,43637.598553929885,12019863232.036812,234297977.28057304
2022-04-08,wrapped-bitcoin,1649462400000.0,42261.91288299305,11642832020.279655,287346266.1630996
2022-04-09,wrapped-bitcoin,1649548800000.0,42739.27095447602,11780923550.556896,188368181.51238003
2022-04-10,wrapped-bitcoin,1649635200000.0,42340.15522934573,11692314096.867521,172934667.9143238
2022-04-11,wrapped-bitcoin,1649721600000.0,39578.59268544371,10926229292.253908,441835456.66411036
2022-04-12,wrapped-bitcoin,1649808000000.0,40134.36497889689,11090305639.678846,330869557.95803005
2022-04-13,wrapped-bitcoin,1649894400000.0,41236.36663696266,11425652717.386084,272606098.46240443
2022-04-14,wrapped-bitcoin,1649980800000.0,39974.53437830743,11080012893.878925,244649393.09346414
2022-04-15,wrapped-bitcoin,1650067200000.0,40577.4525010981,11275894698.689621,178658730.71510714
